0.8883066020382986,0.4167268109608762,0.5088646808770128,0.3728451771847642,0.1015727197994429,0.2579267552068403
0.5268570822629999,0.5964983112753389,0.9683899824744805,0.9052872654755048,0.05296357180219617,0.09865781058939709
0.7991647783874095,0.8267708044399443,0.8254950679801132,0.9544483162974137,0.3002080083096989,0.813679866073757
0.486415340520078,0.5276504048919557,0.5585148252261189,0.401915292531435,0.7340800800775668,0.8924798942428183
0.994995355080851,0.1486479360392363,0.8645107464730217,0.9365557363249364,0.4148438024678319,0.7375030163859343
0.6075168550782784,0.01968147018870408,0.9821590305140852,0.2586934667466536,0.2268021623661181,0.8312756827443846
0.2252823954858771,0.02616184328649778,0.6433285778155349,0.1504053931866248,0.9740279337089828,0.3226402700236623
0.3553290959021795,0.4658484154998043,0.4128444376526331,0.06723794945572463,0.3970354921402373,0.7833808905010673
0.9625249795905679,0.9228197299387288,0.5040971060493608,0.1434720997596315,0.4565738159303031,0.7446451835808358
0.2957036279771956,0.253772792637087,0.5637640631221996,0.7717357768242041,0.3448486406177184,0.6964769155793762
0.1451201131031037,0.07287644799591091,0.9488847583813201,0.08008697981278516,0.06013012871510519,0.6532278496755076
0.02927675652259525,0.1319342200961048,0.7493344045818675,0.1128943916803061,0.1773773188141027,0.9218096291548394
0.5604280391027864,0.8277005669319504,0.5818829393114356,0.4271472765926885,0.8060637472571452,0.9048275243862529
0.3266197280106738,0.7989334278816245,0.5703809621193591,0.98863189505563,0.8006337305553067,0.5559994078558269
0.6172981583826803,0.06858922831917973,0.8227389570017605,0.2234906866642762,0.4554605998198317,0.2930403352317175
0.9647737776075456,0.4028640280212345,0.6548315504412906,0.5519426156629853,0.7797249328861392,0.8884524051335666
0.3027859119490009,0.01335537604572605,0.9051884394929709,0.9832515980017389,0.9187681944276793,0.8267482007319358
0.436962437886656,0.621405928571497,0.4817759114314054,0.7562575132846548,0.5683875498007837,0.8816076826698629
0.217304614444378,0.7510800662549482,0.497040970821697,0.8107007887489048,0.01502097461116119,0.8289915164436659
0.3770394645450761,0.8414349614859949,0.501497155709871,0.7057903444621787,0.5704500725136216,0.9564084786972843
0.1019360950449253,0.6325074711765102,0.9953950688908715,0.6804275970053782,0.7670812063998581,0.9505214396760258
0.4991508168303948,0.3683656577462296,0.04081561076594235,0.5011141573852734,0.1935165231748314,0.1386630280759705
0.6979431592811405,0.07343062165294471,0.2041019457327344,0.7317696574282584,0.4780383705180032,0.1488079356832854
0.8737408650441196,0.06289297265788367,0.9973300558735655,0.06525413997937483,0.9964853420692786,0.6941234502093255
0.5621405017302636,0.01891900969367282,0.7191131780192811,0.5087663888866046,0.008168092853906673,0.6044335571903766
0.9105636545275503,0.198719962850651,0.3771015545201453,0.445977847410619,0.7727822662666688,0.9302201542780205
0.1947589193997785,0.5971925386716425,0.2455850305049896,0.817927759659189,0.7862845341569881,0.7740361079737725
0.1565023550813776,0.257540187845625,0.1964251333236951,0.1487195277343881,0.5771434311977447,0.8013431121591132
0.08257368716942141,0.784031277384398,0.2082730918606279,0.2558871168988304,0.07783413891438344,0.984834658538527
0.2419030746432786,0.3233640133725866,0.3621389428570667,0.4235695861148224,0.01481119875121832,0.2227285663077294
0.3958727082532412,0.4716277592181872,0.8237809782379665,0.5133892427282979,0.2755571327838518,0.1339724490820931
0.006771088841542028,0.03520958683277224,0.9944704138399825,0.7495663764977314,0.9075421236579821,0.8048369482405859
0.4098852834185531,0.1686963105983633,0.4473620131948309,0.2962183343629164,0.09998982399612093,0.326155384216619
0.2317937232349389,0.1132543853371724,0.3733607714085046,0.6552983246383135,0.07040475376139714,0.5108671205559131
0.1883097900901577,0.9824175569986034,0.9767409682995923,0.9315787264654235,0.2953684759470754,0.7340921659359
0.01013141872822048,0.3131795850231709,0.8981837708986941,0.4934607253420676,0.9981984401837003,0.4159594954001433
0.9319446583456202,0.3761054183973946,0.4478831288868668,0.253762912446914,0.1681549273222082,0.4750164544114082
0.4445021169162269,0.0477549921804105,0.3857481016902845,0.02908724130878153,0.2047244355195236,0.9356174915541207
0.3592851514902409,0.2430761095318899,0.5637570146162331,0.7545341608866294,0.3523964097637304,0.5007149808818455
0.8883555492611838,0.2898885444793219,0.791550949494514,0.1335759026105806,0.9313317636199622,0.8115106890081916
0.8658980986766822,0.6798968048349907,0.9802077409660189,0.7323449090507854,0.125022236190779,0.3292044988924596
0.7813272467617851,0.7342173854641579,0.8128286908334773,0.4208073999216521,0.315322311828593,0.833889952738519
0.679626975038833,0.7733567529649116,0.9758855560994132,0.2839306030781469,0.4238000248613957,0.4016957312134016
