0.8362684331707417,0.2816857832176929,0.4522077313921857,0.905954397222645
0.07359023539692615,0.6027937897444376,0.8659689811983604,0.1447824951558228
0.71641774189162,0.8893711911310767,0.8705795730427014,0.5814811277461691
0.9781976306788336,0.5915157864975196,0.0450622386785066,0.4774909467620244
0.9346487262920153,0.3482929034171695,0.2989789695018976,0.1385827820914065
0.150094998275878,0.1145395403675767,0.3741436120572527,0.3745030570934224
0.7379737954473455,0.5854352840367456,0.1023335266135859,0.736231201745203
0.9672883803830725,0.4053294431853993,0.1756095305248004,0.2592833725979225
0.5638640154187943,0.8384692135784678,0.3893064310522632,0.3822163223418989
0.4227022699424085,0.2350550472419465,0.4553319890926484,0.8927166082671747
0.1829673043296514,0.8365148993009708,0.5598094840202252,0.2616329931874498
0.3461592314398959,0.7860633663412524,0.3422313934135893,0.1662177043158562
0.5244439027270748,0.421683359083508,0.05625390764763898,0.154399311536115
0.4700268518308718,0.6559221986041041,0.2441612298194004,0.9786574576809289
0.3667172494908144,0.1772399339500777,0.6250406066462204,0.7409589449705691
0.2206650983273672,0.2654480877426277,0.2249221293580433,0.1316124996871814
0.3916989816382887,0.7879911740848784,0.2408439480498897,0.8115947681862169
0.1987161323403835,0.4826459679493313,0.5862324508654976,0.8009759828432481
0.5259727035719798,0.1879561467604188,0.9746132110017837,0.3870873665296741
0.6656944491782795,0.3319832181273273,0.113245143375079,0.745147082327061
0.08155633358993501,0.5905203083673657,0.3435493654322266,0.2920686635769177
0.9496073959137753,0.3867539215856781,0.141788203799513,0.7486574635125108
0.5281756599611541,0.9210921201546091,0.3756797132019533,0.3509882069435653
0.4659483300386427,0.543345666312674,0.4926863286354362,0.4542536033603647
0.8955237941629868,0.01913562592671607,0.008352555894159553,0.7399840968416356
0.9650338703031354,0.2192659745194919,0.4763179864420401,0.5865584741159328
0.9132857537543607,0.1734521756688429,0.09183354404399539,0.7113181300646647
0.4498606918286412,0.229286994459534,0.997699654288958,0.6275991928885901
0.1787410446120402,0.923549862123584,0.7928217865054237,0.09589887794251588
0.2957691328878942,0.1710041767020029,0.3112290904305194,0.5440119174810009
0.7031390483145041,0.4069841098435638,0.9327515602029575,0.6351751546917153
0.908641877822844,0.7491081325846641,0.08100011952784285,0.005394854547734851
0.7993339737746702,0.1636008529234818,0.1107906884902583,0.7398771775813942
0.8727945664919361,0.5866621403598873,0.7911468926441654,0.1506274479068559
0.6244726856271514,0.6051936258110125,0.2812398970230632,0.02562779248808094
0.7060529569790208,0.6385023094509005,0.8737908903824513,0.7571524907128488
0.5552655159723225,0.551758611892828,0.8295259597032972,0.5865675423948373
0.9031925363488639,0.92962963782034,0.08857285685944842,0.191486606222998
0.02320551807874098,0.7486880755183368,0.8678253910680802,0.4926342262706213
0.3817315464126628,0.8588524065766003,0.7253771105714072,0.05293151062496874
0.599488683731241,0.411265628224815,0.5519436737815248,0.7250691783345783
0.572731039973882,0.3577062600557202,0.6410678221095174,0.3188311327452677
0.7645185791113986,0.03790580044355456,0.2049845395971278,0.1514151241513333
0.7904279435007249,0.197316977370873,0.738147464862558,0.8436608153061658
0.06753045462162581,0.9357037904828545,0.0941822991458912,0.7058722018345925
0.007847609328243511,0.560615022752641,0.6302305272777265,0.2910047502065535
0.7585658106303877,0.8742406055785437,0.3460408298454835,0.4014829732270729
0.9790960866780555,0.9363644714687942,0.900680356078986,0.04309479027287004
0.2161420398266771,0.3287127601182897,0.7550393775384386,0.9605688727644163
0.8682281517319153,0.5980136251446243,0.1601619483148424,0.9513313043577443
0.133993249477051,0.9720086885289739,0.5610165918407798,0.4129830861336684
0.5649813105422362,0.7555412892782168,0.7086390217727275,0.9019916674081372
0.1705552873430067,0.4894727212707468,0.8972294658946199,0.2606993260621369
0.9586725197824618,0.3954050516451316,0.08330983641974536,0.7547849960898306
0.6983234490658852,0.08085025941240569,0.4362891065918508,0.3400837423076986
0.3955399604478193,0.8365066997706577,0.03971088717099373,0.9972177290372883
0.9674627666430273,0.9148947909339851,0.2919262789539013,0.4575703357871413
0.9779071877817048,0.5394038619457288,0.509900068928416,0.7033251193566421
0.2306235316688894,0.8667743402303599,0.5490604236899534,0.3672075171014748
0.4322366960692736,0.4359740153668308,0.6403956494650591,0.2622582746789316
0.633383193466617,0.663476904582209,0.06685523834450484,0.5891003818142541
0.06146978038368393,0.2314085275027625,0.2243702666843544,0.07592454215021475
0.8467210756389577,0.9434357357030554,0.1250969094419929,0.1850323260589377
0.7709910463504249,0.8346915453836338,0.5831192069881993,0.1785590673984714
0.532699736134698,0.0966401294918509,0.08733835798745375,0.1274942612631657
0.04072469942010452,0.2407758475974982,0.0492650176055585,0.6707142290356225
0.01797214743725311,0.6564523053371156,0.8740314965288719,0.4293067549661723
0.2578048747914524,0.9215285051993247,0.07976396267847623,0.07730782576135024
