0.513092745475251,0.3878644918054938,0.008146743794153633
0.8835809621518954,0.1843570000194258,0.2306097462057027
0.5417075064750675,0.007478967935303382,0.6247454197723754
0.5237135425594129,0.05984653113262776,0.6173723851967081
0.6568485971871103,0.0570006506521628,0.4204958070791459
0.1927775746437735,0.1259285144163882,0.05988971841276207
0.299400272073053,0.457026586157895,0.8681442502344366
0.3553202817751956,0.9044511640088112,0.8522800526415143
0.9260457790191793,0.8116421431672356,0.8725511044302493
0.6970488664388758,0.3153774336058728,0.8437140115561031
0.9352440794358317,0.4364703407782263,0.6288598820269448
0.1611134867686008,0.8214509252034431,0.2813934517567889
0.4377135906122624,0.6179040981357271,0.9047152380917857
0.68236617928194,0.4493117279757223,0.2081308905654355
0.868356442179377,0.1438548592274043,0.6489173077706792
0.1876589011861534,0.4903947819727119,0.3450277957425242
0.2963494235802097,0.5251750022731131,0.621729819572365
0.2983005025456643,0.7296775510599439,0.2482671839593303
0.2831803279731727,0.1731535844970513,0.1636571918762671
0.6295495958660438,0.7318181917120152,0.3473970661234714
0.6909395939507805,0.1006126995223095,0.2914456388716067
0.3181517274489776,0.3383844031897866,0.719246166154375
0.9021742249473592,0.6868452862525527,0.5536346912487046
0.3970469566698649,0.1623133383676696,0.06366401359715028
0.08533333801172154,0.7043988572167285,0.06823594956467598
0.1449413838760717,0.5140639594125943,0.8534224362219635
0.2302509732219896,0.8648972303233616,0.8958960485647278
0.8340605667282441,0.9721469297909738,0.3533396018409145
0.09772045298781455,0.9834935566841202,0.1629330255215736
0.5998361066910814,0.5598380216895003,0.4188626998073585
0.715460569584515,0.8754171350947588,0.2617025177616877
0.9929143733649236,0.3484665323492938,0.4970446340178391
0.4803846573558715,0.2391039913819125,0.08819741690589271
0.5055057490930164,0.2446908446266231,0.0235561507074427
0.1255658990069577,0.783114984763967,0.6709634750555133
0.758703377224644,0.8609007772092815,0.8411636396718798
0.754996835653077,0.5632418458141434,0.8023058875753505
0.9824410392058895,0.6204796042878522,0.05787876343468205
0.9378994610100645,0.1617824031325468,0.02517276677184248
0.531151237380811,0.7760544413334475,0.7083437510038508
0.8845284535475277,0.3090356930013402,0.2189036833424647
0.7041478503017935,0.5511945285902197,0.7372839036471228
0.971813670109159,0.2570847244275918,0.8474709825826426
0.2147014116841305,0.1700702509912552,0.2538342832974712
0.2722380761684055,0.2757842737578491,0.9034172871443868
0.2730053064855583,0.5243889305939364,0.1232412922906584
0.5586732410433483,0.268420820303221,0.5167554611285428
0.2238818308967114,0.1617334592867607,0.2303116565139822
0.8121668316486568,0.8372980687787153,0.973274910613068
0.6918491521546731,0.7520381288610947,0.5905781793982285
0.643032684118762,0.5336820801008219,0.3466979044444876
